area_fips,county,state,lq
29205,Shelby County,Missouri,0.56
29207,Stoddard County,Missouri,0
29209,Stone County,Missouri,0.47
29211,Sullivan County,Missouri,0.63
29213,Taney County,Missouri,0
29215,Texas County,Missouri,0
29217,Vernon County,Missouri,0
29219,Warren County,Missouri,0
29221,Washington County,Missouri,0
29223,Wayne County,Missouri,1.63
29225,Webster County,Missouri,0
29227,Worth County,Missouri,0.52
29229,Wright County,Missouri,0
29510,St. Louis city,Missouri,1.58
30001,Beaverhead County,Montana,1.06
30003,Big Horn County,Montana,0
30005,Blaine County,Montana,0
30007,Broadwater County,Montana,0
30009,Carbon County,Montana,0.75
30011,Carter County,Montana,0
30013,Cascade County,Montana,1.41
30015,Chouteau County,Montana,0.79
30017,Custer County,Montana,0
30019,Daniels County,Montana,0
30021,Dawson County,Montana,0
30023,Deer Lodge County,Montana,1.92
30025,Fallon County,Montana,0.6
30027,Fergus County,Montana,1.24
30029,Flathead County,Montana,1.21
30031,Gallatin County,Montana,0.75
30033,Garfield County,Montana,0.19
30035,Glacier County,Montana,0
30037,Golden Valley County,Montana,0
30039,Granite County,Montana,0
30041,Hill County,Montana,0
30043,Jefferson County,Montana,0.96
30045,Judith Basin County,Montana,0
30047,Lake County,Montana,1.07
30049,Lewis and Clark County,Montana,1.04
30051,Liberty County,Montana,0
30053,Lincoln County,Montana,1.49
30055,McCone County,Montana,0
30057,Madison County,Montana,0
30059,Meagher County,Montana,0
30061,Mineral County,Montana,0
30063,Missoula County,Montana,1.22
30065,Musselshell County,Montana,0.92
30067,Park County,Montana,0.99
30069,Petroleum County,Montana,0
30071,Phillips County,Montana,1.15
30073,Pondera County,Montana,1.27
30075,Powder River County,Montana,0
30077,Powell County,Montana,0.81
30079,Prairie County,Montana,0
30081,Ravalli County,Montana,1.04
30083,Richland County,Montana,0.91
30085,Roosevelt County,Montana,0
30087,Rosebud County,Montana,0
30089,Sanders County,Montana,1.3
30091,Sheridan County,Montana,0
30093,Silver Bow County,Montana,1.49
30095,Stillwater County,Montana,0.59
30097,Sweet Grass County,Montana,0
30099,Teton County,Montana,0.9
30101,Toole County,Montana,0.5
30103,Treasure County,Montana,0
30105,Valley County,Montana,0
30107,Wheatland County,Montana,0
30109,Wibaux County,Montana,0
30111,Yellowstone County,Montana,1.25
31001,Adams County,Nebraska,0
31003,Antelope County,Nebraska,1.01
31005,Arthur County,Nebraska,0
31007,Banner County,Nebraska,0
31009,Blaine County,Nebraska,0
31011,Boone County,Nebraska,0.74
31013,Box Butte County,Nebraska,0
31015,Boyd County,Nebraska,0.89
31017,Brown County,Nebraska,0.57
31019,Buffalo County,Nebraska,1.17
31021,Burt County,Nebraska,0.59
31023,Butler County,Nebraska,0
31025,Cass County,Nebraska,0.56
31027,Cedar County,Nebraska,0
31029,Chase County,Nebraska,0.58
31031,Cherry County,Nebraska,0.59
31033,Cheyenne County,Nebraska,0.99
31035,Clay County,Nebraska,0.59
31037,Colfax County,Nebraska,0
31039,Cuming County,Nebraska,0
31041,Custer County,Nebraska,0
31043,Dakota County,Nebraska,0.32
31045,Dawes County,Nebraska,0.93
31047,Dawson County,Nebraska,0.42
31049,Deuel County,Nebraska,0.31
31051,Dixon County,Nebraska,0.32
31053,Dodge County,Nebraska,0
31055,Douglas County,Nebraska,1.15
31057,Dundy County,Nebraska,0.74
31059,Fillmore County,Nebraska,0.61
31061,Franklin County,Nebraska,0.6
31063,Frontier County,Nebraska,0.25
31065,Furnas County,Nebraska,1.15
31067,Gage County,Nebraska,1.4
31069,Garden County,Nebraska,1.34
31071,Garfield County,Nebraska,1.21
31073,Gosper County,Nebraska,0
31075,Grant County,Nebraska,0
31077,Greeley County,Nebraska,0.32
31079,Hall County,Nebraska,0.79
31081,Hamilton County,Nebraska,0
31083,Harlan County,Nebraska,0
31085,Hayes County,Nebraska,0
31087,Hitchcock County,Nebraska,0.27
31089,Holt County,Nebraska,0
31091,Hooker County,Nebraska,1.01
31093,Howard County,Nebraska,0.8
31095,Jefferson County,Nebraska,1.05
31097,Johnson County,Nebraska,0.56
31099,Kearney County,Nebraska,1.32
31101,Keith County,Nebraska,0.67
31103,Keya Paha County,Nebraska,0
31105,Kimball County,Nebraska,0.14
31107,Knox County,Nebraska,0
31109,Lancaster County,Nebraska,1.03
31111,Lincoln County,Nebraska,1.47
31113,Logan County,Nebraska,0.19
31115,Loup County,Nebraska,0
31117,McPherson County,Nebraska,0
31119,Madison County,Nebraska,1.2
31121,Merrick County,Nebraska,0
31123,Morrill County,Nebraska,0
31125,Nance County,Nebraska,1.01
31127,Nemaha County,Nebraska,0.61
31129,Nuckolls County,Nebraska,1.88
31131,Otoe County,Nebraska,0.81
31133,Pawnee County,Nebraska,0.7
31135,Perkins County,Nebraska,0.4
31137,Phelps County,Nebraska,0
31139,Pierce County,Nebraska,1.06
31141,Platte County,Nebraska,0.79
31143,Polk County,Nebraska,0.98
31145,Red Willow County,Nebraska,1.05
31147,Richardson County,Nebraska,0
31149,Rock County,Nebraska,0.17
31151,Saline County,Nebraska,0
31153,Sarpy County,Nebraska,0.61
31155,Saunders County,Nebraska,0.65
31157,Scotts Bluff County,Nebraska,1.3
31159,Seward County,Nebraska,0
31161,Sheridan County,Nebraska,0.52
31163,Sherman County,Nebraska,1.35
31165,Sioux County,Nebraska,0
31167,Stanton County,Nebraska,0.18
31169,Thayer County,Nebraska,0.53
31171,Thomas County,Nebraska,0
31173,Thurston County,Nebraska,0.65
31175,Valley County,Nebraska,0
31177,Washington County,Nebraska,0.58
31179,Wayne County,Nebraska,0.8
31181,Webster County,Nebraska,1.02
31183,Wheeler County,Nebraska,0
31185,York County,Nebraska,0
32001,Churchill County,Nevada,0.72
32003,Clark County,Nevada,0.67
32005,Douglas County,Nevada,0.56
32007,Elko County,Nevada,0.54
32009,Esmeralda County,Nevada,0
32011,Eureka County,Nevada,0
32013,Humboldt County,Nevada,0
32015,Lander County,Nevada,0
32017,Lincoln County,Nevada,0
32019,Lyon County,Nevada,0
32021,Mineral County,Nevada,0.08
32023,Nye County,Nevada,0.48
32027,Pershing County,Nevada,0
32029,Storey County,Nevada,0
32031,Washoe County,Nevada,0.82
32033,White Pine County,Nevada,0
32510,Carson City,Nevada,1.06
33001,Belknap County,New Hampshire,0.96
33003,Carroll County,New Hampshire,0.87
33005,Cheshire County,New Hampshire,0.87
33007,Coos County,New Hampshire,1.31
33009,Grafton County,New Hampshire,1.68
33011,Hillsborough County,New Hampshire,1.11
33013,Merrimack County,New Hampshire,1.15
33015,Rockingham County,New Hampshire,0.83
33017,Strafford County,New Hampshire,1.11
33019,Sullivan County,New Hampshire,0.72
34001,Atlantic County,New Jersey,1.13
34003,Bergen County,New Jersey,1.27
34005,Burlington County,New Jersey,1.14
34007,Camden County,New Jersey,1.52
34009,Cape May County,New Jersey,0.76
34011,Cumberland County,New Jersey,1.26
34013,Essex County,New Jersey,1.1
34015,Gloucester County,New Jersey,0.94
34017,Hudson County,New Jersey,0.82
34019,Hunterdon County,New Jersey,1
34021,Mercer County,New Jersey,0.78
34023,Middlesex County,New Jersey,0.87
34025,Monmouth County,New Jersey,1.32
34027,Morris County,New Jersey,0.94
34029,Ocean County,New Jersey,1.55
34031,Passaic County,New Jersey,1.21
34033,Salem County,New Jersey,1.02
34035,Somerset County,New Jersey,0.84
34037,Sussex County,New Jersey,1.21
34039,Union County,New Jersey,1.03
34041,Warren County,New Jersey,1.22
35001,Bernalillo County,New Mexico,1.1
35003,Catron County,New Mexico,0
35005,Chaves County,New Mexico,1.25
35006,Cibola County,New Mexico,0
35007,Colfax County,New Mexico,0
35009,Curry County,New Mexico,1.26
35011,De Baca County,New Mexico,0
35013,Do?a Ana County,New Mexico,1.47
35015,Eddy County,New Mexico,0.67
35017,Grant County,New Mexico,0.78
35019,Guadalupe County,New Mexico,0.79
35021,Harding County,New Mexico,0
35023,Hidalgo County,New Mexico,0
35025,Lea County,New Mexico,0.57
35027,Lincoln County,New Mexico,0.69
35028,Los Alamos County,New Mexico,0.39
35029,Luna County,New Mexico,0
35031,McKinley County,New Mexico,1.36
35033,Mora County,New Mexico,0
35035,Otero County,New Mexico,1.17
35037,Quay County,New Mexico,1.02
35039,Rio Arriba County,New Mexico,1.15
35041,Roosevelt County,New Mexico,0.64
35043,Sandoval County,New Mexico,0.91
35045,San Juan County,New Mexico,1.05
35047,San Miguel County,New Mexico,0
35049,Santa Fe County,New Mexico,1.09
35051,Sierra County,New Mexico,0
35053,Socorro County,New Mexico,0
35055,Taos County,New Mexico,1.17
35057,Torrance County,New Mexico,0
35059,Union County,New Mexico,0
35061,Valencia County,New Mexico,0.93
36001,Albany County,New York,1.07
36003,Allegany County,New York,0.83
36005,Bronx County,New York,2.22
36007,Broome County,New York,1.32
36009,Cattaraugus County,New York,0
36011,Cayuga County,New York,1.19
36013,Chautauqua County,New York,1.17
36015,Chemung County,New York,1.31
36017,Chenango County,New York,0.7
36019,Clinton County,New York,1.19
36021,Columbia County,New York,1.47
36023,Cortland County,New York,1.09
36025,Delaware County,New York,0.91
36027,Dutchess County,New York,1.33
36029,Erie County,New York,1.09
36031,Essex County,New York,0.97
36033,Franklin County,New York,1.55
36035,Fulton County,New York,1.44
36037,Genesee County,New York,0.93
36039,Greene County,New York,0.59
36041,Hamilton County,New York,0
36043,Herkimer County,New York,0.96
36045,Jefferson County,New York,1.17
36047,Kings County,New York,2.25
36049,Lewis County,New York,0
36051,Livingston County,New York,0.8
36053,Madison County,New York,0
36055,Monroe County,New York,1.31
36057,Montgomery County,New York,1.87
36059,Nassau County,New York,1.57
36061,New York County,New York,0.7
36063,Niagara County,New York,1.19
36065,Oneida County,New York,1.54
36067,Onondaga County,New York,1.09
36069,Ontario County,New York,1.04
36071,Orange County,New York,1.17
36073,Orleans County,New York,0
36075,Oswego County,New York,1
36077,Otsego County,New York,1.83
36079,Putnam County,New York,1.24
36081,Queens County,New York,1.56
36083,Rensselaer County,New York,1.16
36085,Richmond County,New York,1.87
36087,Rockland County,New York,1.57
36089,St. Lawrence County,New York,0
36091,Saratoga County,New York,0.97
36093,Schenectady County,New York,1.43
36095,Schoharie County,New York,0.97
36097,Schuyler County,New York,1.06
36099,Seneca County,New York,0
36101,Steuben County,New York,1.12
36103,Suffolk County,New York,1.06
36105,Sullivan County,New York,1.9
36107,Tioga County,New York,0.62
36109,Tompkins County,New York,0
36111,Ulster County,New York,1.2
36113,Warren County,New York,1.23
36115,Washington County,New York,0.86
36117,Wayne County,New York,0.76
36119,Westchester County,New York,1.29
36121,Wyoming County,New York,0
36123,Yates County,New York,0
37001,Alamance County,North Carolina,1.25
37003,Alexander County,North Carolina,0
37005,Alleghany County,North Carolina,0
37007,Anson County,North Carolina,0.57
37009,Ashe County,North Carolina,1.05
37011,Avery County,North Carolina,0
37013,Beaufort County,North Carolina,0.69
37015,Bertie County,North Carolina,0
37017,Bladen County,North Carolina,0.4
37019,Brunswick County,North Carolina,0.94
37021,Buncombe County,North Carolina,1.43
37023,Burke County,North Carolina,1.33
37025,Cabarrus County,North Carolina,0.46
37027,Caldwell County,North Carolina,0.98
37029,Camden County,North Carolina,0
37031,Carteret County,North Carolina,0.69
37033,Caswell County,North Carolina,0
37035,Catawba County,North Carolina,0.72
37037,Chatham County,North Carolina,1.22
37039,Cherokee County,North Carolina,0
37041,Chowan County,North Carolina,0
37043,Clay County,North Carolina,1.01
37045,Cleveland County,North Carolina,0.71
37047,Columbus County,North Carolina,1.27
37049,Craven County,North Carolina,0.85
37051,Cumberland County,North Carolina,0.76
37053,Currituck County,North Carolina,0
37055,Dare County,North Carolina,0.2
37057,Davidson County,North Carolina,0.79
37059,Davie County,North Carolina,0.68
37061,Duplin County,North Carolina,0.45
37063,Durham County,North Carolina,1.21
37065,Edgecombe County,North Carolina,0
37067,Forsyth County,North Carolina,1.55
37069,Franklin County,North Carolina,0.65
37071,Gaston County,North Carolina,1.16
37073,Gates County,North Carolina,0
37075,Graham County,North Carolina,0.59
37077,Granville County,North Carolina,0
37079,Greene County,North Carolina,1.06
37081,Guilford County,North Carolina,0.96
37083,Halifax County,North Carolina,0.94
37085,Harnett County,North Carolina,0.78
37087,Haywood County,North Carolina,1.12
37089,Henderson County,North Carolina,1.02
37091,Hertford County,North Carolina,0
37093,Hoke County,North Carolina,1.1
37095,Hyde County,North Carolina,0
37097,Iredell County,North Carolina,0.7
37099,Jackson County,North Carolina,0.98
37101,Johnston County,North Carolina,0.63
37103,Jones County,North Carolina,0
37105,Lee County,North Carolina,0.84
37107,Lenoir County,North Carolina,0.73
37109,Lincoln County,North Carolina,0.44
37111,McDowell County,North Carolina,0.65
37113,Macon County,North Carolina,0.86
37115,Madison County,North Carolina,0
37117,Martin County,North Carolina,0
37119,Mecklenburg County,North Carolina,0.58
37121,Mitchell County,North Carolina,1.27
37123,Montgomery County,North Carolina,0.87
37125,Moore County,North Carolina,1.94
37127,Nash County,North Carolina,0.71
37129,New Hanover County,North Carolina,0.83
37131,Northampton County,North Carolina,0
37133,Onslow County,North Carolina,0.56
37135,Orange County,North Carolina,0.58
37137,Pamlico County,North Carolina,0
37139,Pasquotank County,North Carolina,1.14
37141,Pender County,North Carolina,0.74
37143,Perquimans County,North Carolina,0
37145,Person County,North Carolina,0.95
37147,Pitt County,North Carolina,0.84
37149,Polk County,North Carolina,2.23
37151,Randolph County,North Carolina,0.71
37153,Richmond County,North Carolina,0.89
37155,Robeson County,North Carolina,1.41
37157,Rockingham County,North Carolina,0.91
37159,Rowan County,North Carolina,0.94
37161,Rutherford County,North Carolina,1.02
37163,Sampson County,North Carolina,0
37165,Scotland County,North Carolina,0
37167,Stanly County,North Carolina,0.75
37169,Stokes County,North Carolina,0.97
37171,Surry County,North Carolina,0
37173,Swain County,North Carolina,0
37175,Transylvania County,North Carolina,1.22
37177,Tyrrell County,North Carolina,0
37179,Union County,North Carolina,0.44
37181,Vance County,North Carolina,1.09
37183,Wake County,North Carolina,0.8
37185,Warren County,North Carolina,0.59
37187,Washington County,North Carolina,1.24
37189,Watauga County,North Carolina,1.03
37191,Wayne County,North Carolina,1.1
37193,Wilkes County,North Carolina,0.89
37195,Wilson County,North Carolina,0.91
37197,Yadkin County,North Carolina,0
37199,Yancey County,North Carolina,0.79
38001,Adams County,North Dakota,2.26
38003,Barnes County,North Dakota,1.51
38005,Benson County,North Dakota,0.15
38007,Billings County,North Dakota,0
38009,Bottineau County,North Dakota,0
38011,Bowman County,North Dakota,1.26
38013,Burke County,North Dakota,0.16
38015,Burleigh County,North Dakota,1.44
38017,Cass County,North Dakota,1.17
38019,Cavalier County,North Dakota,1.31
38021,Dickey County,North Dakota,0
38023,Divide County,North Dakota,0
38025,Dunn County,North Dakota,0.36
38027,Eddy County,North Dakota,2
38029,Emmons County,North Dakota,0
38031,Foster County,North Dakota,1.26
38033,Golden Valley County,North Dakota,1.74
38035,Grand Forks County,North Dakota,1.28
38037,Grant County,North Dakota,2.21
38039,Griggs County,North Dakota,1.04
38041,Hettinger County,North Dakota,0.81
38043,Kidder County,North Dakota,0.68
38045,LaMoure County,North Dakota,0
38047,Logan County,North Dakota,1.61
38049,McHenry County,North Dakota,0.7
38051,McIntosh County,North Dakota,2.36
38053,McKenzie County,North Dakota,0
38055,McLean County,North Dakota,0.73
38057,Mercer County,North Dakota,0
38059,Morton County,North Dakota,1.07
38061,Mountrail County,North Dakota,0.33
38063,Nelson County,North Dakota,1.87
38065,Oliver County,North Dakota,0
38067,Pembina County,North Dakota,0.64
38069,Pierce County,North Dakota,1.54
38071,Ramsey County,North Dakota,0
38073,Ransom County,North Dakota,0
38075,Renville County,North Dakota,0.99
38077,Richland County,North Dakota,0.66
38079,Rolette County,North Dakota,0
38081,Sargent County,North Dakota,0.14
38083,Sheridan County,North Dakota,0
38085,Sioux County,North Dakota,0
38087,Slope County,North Dakota,0
38089,Stark County,North Dakota,0.76
38091,Steele County,North Dakota,0
38093,Stutsman County,North Dakota,1.06
38095,Towner County,North Dakota,0
38097,Traill County,North Dakota,0
38099,Walsh County,North Dakota,0
38101,Ward County,North Dakota,1.11
38103,Wells County,North Dakota,0
38105,Williams County,North Dakota,0.4
39001,Adams County,Ohio,1.01
39003,Allen County,Ohio,1.49
39005,Ashland County,Ohio,0
39007,Ashtabula County,Ohio,1.28
39009,Athens County,Ohio,1.16
39011,Auglaize County,Ohio,0.89
39013,Belmont County,Ohio,1.19
39015,Brown County,Ohio,1.11
39017,Butler County,Ohio,0.91
39019,Carroll County,Ohio,0
39021,Champaign County,Ohio,0
39023,Clark County,Ohio,1.19
39025,Clermont County,Ohio,0.81
39027,Clinton County,Ohio,0
39029,Columbiana County,Ohio,1.2
39031,Coshocton County,Ohio,1.28
39033,Crawford County,Ohio,0
39035,Cuyahoga County,Ohio,1.32
39037,Darke County,Ohio,0.92
39039,Defiance County,Ohio,0
39041,Delaware County,Ohio,0.69
39043,Erie County,Ohio,1.04
39045,Fairfield County,Ohio,1.24
39047,Fayette County,Ohio,0
39049,Franklin County,Ohio,1.09
39051,Fulton County,Ohio,0
39053,Gallia County,Ohio,0
39055,Geauga County,Ohio,1.02
39057,Greene County,Ohio,0.69
39059,Guernsey County,Ohio,1.39
39061,Hamilton County,Ohio,1.23
39063,Hancock County,Ohio,0.85
39065,Hardin County,Ohio,0
39067,Harrison County,Ohio,0.74
39069,Henry County,Ohio,0.96
39071,Highland County,Ohio,0.92
39073,Hocking County,Ohio,0
39075,Holmes County,Ohio,0
39077,Huron County,Ohio,0.91
39079,Jackson County,Ohio,0
39081,Jefferson County,Ohio,0
39083,Knox County,Ohio,1.11
39085,Lake County,Ohio,0.92
39087,Lawrence County,Ohio,1.65
39089,Licking County,Ohio,0.85
39091,Logan County,Ohio,0.69
39093,Lorain County,Ohio,1.03
39095,Lucas County,Ohio,1.36
39097,Madison County,Ohio,0
39099,Mahoning County,Ohio,1.51
39101,Marion County,Ohio,1.18
39103,Medina County,Ohio,0.78
39105,Meigs County,Ohio,0
39107,Mercer County,Ohio,0
39109,Miami County,Ohio,0.78
39111,Monroe County,Ohio,0
39113,Montgomery County,Ohio,1.48
39115,Morgan County,Ohio,1.04
39117,Morrow County,Ohio,0
39119,Muskingum County,Ohio,1.43
39121,Noble County,Ohio,0.78
39123,Ottawa County,Ohio,0
39125,Paulding County,Ohio,0
39127,Perry County,Ohio,0
39129,Pickaway County,Ohio,0
39131,Pike County,Ohio,0
39133,Portage County,Ohio,0.74
39135,Preble County,Ohio,0.78
39137,Putnam County,Ohio,0.75
39139,Richland County,Ohio,1.12
39141,Ross County,Ohio,1.34
39143,Sandusky County,Ohio,0
39145,Scioto County,Ohio,2.28
39147,Seneca County,Ohio,0.88
39149,Shelby County,Ohio,0.51
39151,Stark County,Ohio,1.29
39153,Summit County,Ohio,1.23
39155,Trumbull County,Ohio,1.16
39157,Tuscarawas County,Ohio,1.06
39159,Union County,Ohio,0.31
39161,Van Wert County,Ohio,1.15
39163,Vinton County,Ohio,1.22
39165,Warren County,Ohio,0.83
39167,Washington County,Ohio,1.51
39169,Wayne County,Ohio,0.78
39171,Williams County,Ohio,0.7
39173,Wood County,Ohio,0.62
39175,Wyandot County,Ohio,0
40001,Adair County,Oklahoma,0.68
40003,Alfalfa County,Oklahoma,0.55
40005,Atoka County,Oklahoma,0
40007,Beaver County,Oklahoma,0
40009,Beckham County,Oklahoma,0
40011,Blaine County,Oklahoma,0.4
40013,Bryan County,Oklahoma,0.71
40015,Caddo County,Oklahoma,0
40017,Canadian County,Oklahoma,0.59
40019,Carter County,Oklahoma,0.93
40021,Cherokee County,Oklahoma,0.54
40023,Choctaw County,Oklahoma,0
40025,Cimarron County,Oklahoma,0
40027,Cleveland County,Oklahoma,0.73
40029,Coal County,Oklahoma,1.49
40031,Comanche County,Oklahoma,0.62
40033,Cotton County,Oklahoma,0.32
40035,Craig County,Oklahoma,1.34
40037,Creek County,Oklahoma,0.99
40039,Custer County,Oklahoma,0.65
40041,Delaware County,Oklahoma,0
40043,Dewey County,Oklahoma,0
40045,Ellis County,Oklahoma,0
40047,Garfield County,Oklahoma,1.01
40049,Garvin County,Oklahoma,0
40051,Grady County,Oklahoma,0.71
40053,Grant County,Oklahoma,0.71
40055,Greer County,Oklahoma,1.47
40057,Harmon County,Oklahoma,0.52
40059,Harper County,Oklahoma,0.42
40061,Haskell County,Oklahoma,0
40063,Hughes County,Oklahoma,0
40065,Jackson County,Oklahoma,1.04
40067,Jefferson County,Oklahoma,0
40069,Johnston County,Oklahoma,3.49
40071,Kay County,Oklahoma,0.85
40073,Kingfisher County,Oklahoma,0.52
40075,Kiowa County,Oklahoma,1.19
40077,Latimer County,Oklahoma,0.49
40079,Le Flore County,Oklahoma,0
40081,Lincoln County,Oklahoma,0
40083,Logan County,Oklahoma,1.09
40085,Love County,Oklahoma,0
40087,McClain County,Oklahoma,0.77
40089,McCurtain County,Oklahoma,0
40091,McIntosh County,Oklahoma,1.2
40093,Major County,Oklahoma,0.75
40095,Marshall County,Oklahoma,0
40097,Mayes County,Oklahoma,0
40099,Murray County,Oklahoma,0.55
40101,Muskogee County,Oklahoma,1.03
40103,Noble County,Oklahoma,0
40105,Nowata County,Oklahoma,1.34
40107,Okfuskee County,Oklahoma,0
40109,Oklahoma County,Oklahoma,0.97
40111,Okmulgee County,Oklahoma,0
40113,Osage County,Oklahoma,0.56
40115,Ottawa County,Oklahoma,0
40117,Pawnee County,Oklahoma,1.12
40119,Payne County,Oklahoma,0.51
40121,Pittsburg County,Oklahoma,0.69
40123,Pontotoc County,Oklahoma,0.88
40125,Pottawatomie County,Oklahoma,0
40127,Pushmataha County,Oklahoma,1.86
40129,Roger Mills County,Oklahoma,0
40131,Rogers County,Oklahoma,0.67
40133,Seminole County,Oklahoma,0
40135,Sequoyah County,Oklahoma,0
40137,Stephens County,Oklahoma,0
40139,Texas County,Oklahoma,0.23
40141,Tillman County,Oklahoma,0.4
40143,Tulsa County,Oklahoma,1.05
40145,Wagoner County,Oklahoma,0
40147,Washington County,Oklahoma,0.91
40149,Washita County,Oklahoma,0.63
40151,Woods County,Oklahoma,0
40153,Woodward County,Oklahoma,0.72
41001,Baker County,Oregon,0
41003,Benton County,Oregon,1.22
41005,Clackamas County,Oregon,0.98
41007,Clatsop County,Oregon,0.91
41009,Columbia County,Oregon,0.86
41011,Coos County,Oregon,1.02
41013,Crook County,Oregon,0.84
41015,Curry County,Oregon,0.88
41017,Deschutes County,Oregon,1.12
41019,Douglas County,Oregon,1.05
41021,Gilliam County,Oregon,0.47
41023,Grant County,Oregon,0
41025,Harney County,Oregon,0.6
41027,Hood River County,Oregon,0.83
41029,Jackson County,Oregon,1.33
41031,Jefferson County,Oregon,0
41033,Josephine County,Oregon,1.5
41035,Klamath County,Oregon,1.22
41037,Lake County,Oregon,0.26
41039,Lane County,Oregon,1.22
41041,Lincoln County,Oregon,0.79
41043,Linn County,Oregon,0.92
41045,Malheur County,Oregon,0.95
41047,Marion County,Oregon,1.06
41049,Morrow County,Oregon,0.3
41051,Multnomah County,Oregon,0.97
41053,Polk County,Oregon,1.15
41055,Sherman County,Oregon,0.31
41057,Tillamook County,Oregon,0.85
41059,Umatilla County,Oregon,0.89
41061,Union County,Oregon,1.25
41063,Wallowa County,Oregon,1.06
41065,Wasco County,Oregon,1.43
41067,Washington County,Oregon,0.78
41069,Wheeler County,Oregon,0
41071,Yamhill County,Oregon,0.99
42001,Adams County,Pennsylvania,0
42003,Allegheny County,Pennsylvania,1.4
42005,Armstrong County,Pennsylvania,1.48
42007,Beaver County,Pennsylvania,1.43
42009,Bedford County,Pennsylvania,0
42011,Berks County,Pennsylvania,1.19
42013,Blair County,Pennsylvania,1.5
42015,Bradford County,Pennsylvania,1.7
42017,Bucks County,Pennsylvania,1.45
42019,Butler County,Pennsylvania,1.11
42021,Cambria County,Pennsylvania,1.69
42023,Cameron County,Pennsylvania,0
42025,Carbon County,Pennsylvania,1.34
42027,Centre County,Pennsylvania,1
42029,Chester County,Pennsylvania,1.02
42031,Clarion County,Pennsylvania,1.59
42033,Clearfield County,Pennsylvania,1.58
42035,Clinton County,Pennsylvania,0
42037,Columbia County,Pennsylvania,0.92
42039,Crawford County,Pennsylvania,1.38
42041,Cumberland County,Pennsylvania,0.93
42043,Dauphin County,Pennsylvania,1.28
42045,Delaware County,Pennsylvania,1.4
42047,Elk County,Pennsylvania,0.92
42049,Erie County,Pennsylvania,1.46
42051,Fayette County,Pennsylvania,1.46
42053,Forest County,Pennsylvania,1.47
42055,Franklin County,Pennsylvania,1.15
42057,Fulton County,Pennsylvania,0.73
42059,Greene County,Pennsylvania,0
42061,Huntingdon County,Pennsylvania,0
42063,Indiana County,Pennsylvania,1.21
42065,Jefferson County,Pennsylvania,1.52
42067,Juniata County,Pennsylvania,0.59
42069,Lackawanna County,Pennsylvania,1.46
42071,Lancaster County,Pennsylvania,1.18
42073,Lawrence County,Pennsylvania,1.54
42075,Lebanon County,Pennsylvania,1.07
42077,Lehigh County,Pennsylvania,1.61
42079,Luzerne County,Pennsylvania,1.22
42081,Lycoming County,Pennsylvania,1.3
42083,McKean County,Pennsylvania,1.38
42085,Mercer County,Pennsylvania,1.54
42087,Mifflin County,Pennsylvania,1.72
42089,Monroe County,Pennsylvania,0.99
42091,Montgomery County,Pennsylvania,1.17
42093,Montour County,Pennsylvania,3.9
42095,Northampton County,Pennsylvania,0.88
42097,Northumberland County,Pennsylvania,1.22
42099,Perry County,Pennsylvania,0.84
42101,Philadelphia County,Pennsylvania,1.76
42103,Pike County,Pennsylvania,0.81
42105,Potter County,Pennsylvania,0
42107,Schuylkill County,Pennsylvania,1.16
42109,Snyder County,Pennsylvania,0
42111,Somerset County,Pennsylvania,1.22
42113,Sullivan County,Pennsylvania,0
42115,Susquehanna County,Pennsylvania,1
42117,Tioga County,Pennsylvania,0
42119,Union County,Pennsylvania,0
42121,Venango County,Pennsylvania,1.31
42123,Warren County,Pennsylvania,1.33
42125,Washington County,Pennsylvania,1.2
42127,Wayne County,Pennsylvania,1.28
42129,Westmoreland County,Pennsylvania,1.09
42131,Wyoming County,Pennsylvania,0
42133,York County,Pennsylvania,1.08
44001,Bristol County,Rhode Island,0.96
44003,Kent County,Rhode Island,1.2
44005,Newport County,Rhode Island,0.8
44007,Providence County,Rhode Island,1.38
44009,Washington County,Rhode Island,1.04
45001,Abbeville County,South Carolina,0.28
45003,Aiken County,South Carolina,0.8
45005,Allendale County,South Carolina,0
45007,Anderson County,South Carolina,0.68
45009,Bamberg County,South Carolina,0.79
45011,Barnwell County,South Carolina,0
45013,Beaufort County,South Carolina,0.71
45015,Berkeley County,South Carolina,0.35
45017,Calhoun County,South Carolina,0
45019,Charleston County,South Carolina,0.83
45021,Cherokee County,South Carolina,0
45023,Chester County,South Carolina,0.43
45025,Chesterfield County,South Carolina,0.69
45027,Clarendon County,South Carolina,0.93
45029,Colleton County,South Carolina,1.13
45031,Darlington County,South Carolina,0.88
45033,Dillon County,South Carolina,0
45035,Dorchester County,South Carolina,0.64
45037,Edgefield County,South Carolina,0
45039,Fairfield County,South Carolina,0.68
45041,Florence County,South Carolina,1.09
45043,Georgetown County,South Carolina,0.83
45045,Greenville County,South Carolina,0.77
45047,Greenwood County,South Carolina,0.77
45049,Hampton County,South Carolina,0.81
45051,Horry County,South Carolina,0.7
45053,Jasper County,South Carolina,1.41
45055,Kershaw County,South Carolina,0.74
45057,Lancaster County,South Carolina,0.87
45059,Laurens County,South Carolina,0
45061,Lee County,South Carolina,0
45063,Lexington County,South Carolina,0.64
45065,McCormick County,South Carolina,0.92
45067,Marion County,South Carolina,0
45069,Marlboro County,South Carolina,0
45071,Newberry County,South Carolina,0.48
45073,Oconee County,South Carolina,0.54
45075,Orangeburg County,South Carolina,0.66
